Fuel_Type,Kilometers_Driven,Transmission_Type,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,Car_Price,Registration_Year,No_of_Seats,Engine_CC,Mileage(kmpl),Location,Car_Age
4.0,3.615590425916552e-05,1.0,1,20.0,177.0,2021,613000.0,2022,5,1197,20.52,0.0,3
4.0,3.846153846153846e-05,1.0,1,13.0,105.0,2019,1145000.0,2019,5,1497,16.8,0.0,5
4.0,2.3056881326231813e-05,1.0,2,9.0,88.0,2015,595000.0,2015,5,1197,18.6,0.0,9
1.0,8.333333333333334e-06,1.0,2,6.0,49.0,2014,450000.0,2014,5,1498,22.7,0.0,10
4.0,1.4785681545990863e-05,1.0,1,8.0,65.0,2017,599000.0,2017,5,1199,18.7,0.0,7
4.0,1.3021850665416569e-05,1.0,1,20.0,151.0,2016,625000.0,2016,5,1197,21.4,0.0,8
1.0,8.333333333333334e-06,1.0,1,29.0,274.0,2011,750000.0,2011,8,2494,12.8,0.0,13
1.0,1.6785000923175052e-05,0.0,1,29.0,275.0,2018,2165000.0,2018,8,2755,11.36,0.0,6
1.0,1e-05,1.0,2,2.0,28.0,2010,445000.0,2010,5,1991,18.3,0.0,14
4.0,1e-05,1.0,3,29.0,264.0,2004,120000.0,2004,5,2362,13.4,0.0,20
4.0,2e-05,1.0,2,9.0,87.0,2012,320000.0,2012,5,1197,20.36,0.0,12
1.0,5e-05,0.0,1,13.0,106.0,2022,1350000.0,2022,5,1493,14.0,0.0,2
4.0,8.333333333333334e-06,1.0,2,20.0,148.0,2006,165000.0,2006,5,796,19.7,0.0,18
4.0,2e-05,1.0,2,5.0,45.0,2018,525000.0,2018,5,1368,16.3,0.0,6
1.0,1.25e-05,1.0,1,9.0,72.0,2015,888000.0000000001,2015,5,1582,19.67,0.0,9
1.0,1.25e-05,1.0,2,17.0,137.0,2015,575000.0,2015,7,1493,18.49,0.0,9
1.0,1.0533855812581637e-05,1.0,1,20.0,174.0,2017,707000.0,2017,5,1248,28.4,0.0,7
4.0,1.3308490817141337e-05,1.0,1,20.0,151.0,2016,593000.0,2016,5,1197,21.4,0.0,8
4.0,1.1363636363636363e-05,1.0,1,2.0,26.0,2011,250000.0,2011,5,1199,18.6,0.0,13
4.0,1.3519176952507132e-05,1.0,1,9.0,88.0,2016,685000.0,2016,5,1197,18.6,0.0,8
4.0,1.5974951276398605e-05,1.0,1,9.0,84.0,2016,699000.0,2016,5,1591,17.01,0.0,8
4.0,1.4285714285714285e-05,0.0,2,29.0,266.0,2017,1200000.0,2017,5,1798,14.28,0.0,7
4.0,4.107957112927741e-05,1.0,2,20.0,149.0,2021,425000.0,2021,5,796,22.05,0.0,3
1.0,9.090909090909091e-06,1.0,2,30.0,285.0,2014,380000.0,2014,5,1199,22.07,0.0,10
4.0,1.6973029855559517e-05,1.0,2,30.0,285.0,2017,574000.0,2017,5,1199,16.2,0.0,7
4.0,1.3823992922115625e-05,1.0,1,20.0,173.0,2016,573000.0,2016,5,1197,22.38,0.0,8
1.0,9.090909090909091e-06,1.0,3,17.0,142.0,2015,685000.0,2015,7,2179,16.0,0.0,9
4.0,2.4390243902439026e-05,0.0,2,8.0,60.0,2012,425000.0,2012,5,1198,18.4,0.0,12
4.0,1.4285714285714285e-05,0.0,2,9.0,87.0,2009,265000.0,2009,5,1197,19.2,0.0,15
4.0,3.8629427898172826e-05,1.0,1,20.0,174.0,2019,600000.0,2019,5,1298,17.5,0.0,5
4.0,2.5e-05,1.0,1,8.0,62.0,2016,650000.0,2016,5,1497,17.8,0.0,8
1.0,2e-05,1.0,1,20.0,173.0,2015,430000.0,2015,5,1248,25.2,0.0,9
4.0,0.0001,1.0,1,20.0,158.0,2021,530000.0,2021,7,1196,16.11,0.0,3
4.0,5e-05,1.0,1,30.0,285.0,2022,1075000.0,2022,5,999,18.24,0.0,2
4.0,1.6666666666666667e-05,1.0,2,9.0,84.0,2017,750000.0,2017,5,1591,17.0,0.0,7
4.0,1.5567836849069823e-05,1.0,2,9.0,88.0,2017,615000.0,2017,5,1197,18.6,0.0,7
1.0,1.1922788024751708e-05,1.0,1,20.0,151.0,2018,746000.0,2018,5,1248,27.39,0.0,6
1.0,8.333333333333334e-06,1.0,2,27.0,239.0,2012,370000.0,2012,5,1598,20.5,0.0,12
4.0,1.0745870899107018e-05,1.0,2,9.0,84.0,2016,667000.0,2016,5,1591,17.01,0.0,8
4.0,2.1890939340207088e-05,1.0,1,20.0,151.0,2017,634000.0,2017,5,1197,21.4,0.0,7
4.0,2.176847054725935e-05,1.0,2,8.0,65.0,2017,579000.0,2017,5,1199,18.7,0.0,7
4.0,2.5e-05,1.0,1,20.0,151.0,2018,509999.99999999994,2018,5,1197,21.4,0.0,6
4.0,1.7414624801908642e-05,1.0,2,20.0,173.0,2018,634000.0,2018,5,1197,22.38,0.0,6
4.0,1.6409044665419578e-05,0.0,1,9.0,76.0,2015,527000.0,2015,5,1197,18.9,0.0,9
4.0,1.4285714285714285e-05,0.0,1,9.0,72.0,2018,900000.0,2018,5,1591,13.0,0.0,6
1.0,1.25e-05,1.0,2,12.0,99.0,2018,1500000.0,2018,5,1956,17.1,0.0,6
1.0,5.0314465408805034e-05,0.0,1,3.0,35.0,2021,3000000.0,2021,5,1997,18.6,0.0,3
1.0,5e-05,0.0,1,17.0,143.0,2022,2750000.0,2022,7,2198,21.0,0.0,2
4.0,0.0001,1.0,2,9.0,77.0,2021,650000.0,2021,5,1197,20.7,0.0,3
1.0,8.333333333333334e-06,1.0,2,29.0,274.0,2012,965000.0,2012,7,2494,12.99,0.0,12
4.0,5e-05,0.0,1,30.0,288.0,2022,3600000.0,2022,5,1984,12.65,0.0,2
1.0,8.333333333333334e-06,1.0,4,9.0,84.0,2013,400000.0,2013,5,1582,22.32,0.0,11
4.0,2e-05,1.0,1,5.0,42.0,2009,300000.0,2009,5,1368,16.0,0.0,15
1.0,3.3333333333333335e-05,0.0,1,1.0,15.0,2018,3400000.0,2018,5,1995,21.76,0.0,6
4.0,6.689410662920597e-05,1.0,1,9.0,88.0,2020,982000.0,2020,5,998,20.0,0.0,4
4.0,1.2821334700942368e-05,0.0,1,20.0,151.0,2017,674000.0,2017,5,1197,21.4,0.0,7
4.0,5e-05,1.0,1,28.0,254.0,2021,810000.0,2021,5,1199,17.33,0.0,3
4.0,2.4445096313679475e-05,1.0,1,20.0,157.0,2020,792000.0,2020,5,1462,20.65,0.0,4
4.0,2.5193359030559546e-05,0.0,2,9.0,76.0,2016,513000.0,2016,5,1197,18.9,0.0,8
4.0,2.5e-05,1.0,1,9.0,84.0,2010,360000.0,2010,5,1599,16.2,0.0,14
4.0,1.577013451924745e-05,1.0,1,20.0,173.0,2016,579000.0,2016,5,1197,22.38,0.0,8
4.0,3.3333333333333335e-05,1.0,1,20.0,173.0,2018,550000.0,2018,5,1197,22.0,0.0,6
4.0,1.061334522027998e-05,1.0,2,9.0,76.0,2014,383000.0,2014,5,1197,18.9,0.0,10
4.0,1.0641127959563713e-05,1.0,1,9.0,88.0,2017,605000.0,2017,5,1197,18.6,0.0,7
4.0,3.3333333333333335e-05,1.0,1,17.0,141.0,2019,985000.0,2019,5,1197,16.82,0.0,5
4.0,3.3161996352180403e-05,1.0,2,30.0,285.0,2020,935000.0,2021,5,999,18.24,0.0,4
4.0,1.694742907500932e-05,1.0,2,30.0,285.0,2016,675000.0,2016,5,1198,16.47,0.0,8
4.0,1e-05,1.0,4,20.0,180.0,2004,135000.0,2004,5,993,17.3,0.0,20
4.0,5.385029617662897e-05,0.0,1,28.0,254.0,2022,1345000.0,2022,5,1199,16.35,0.0,2
1.0,2.0727106910417442e-05,1.0,1,29.0,275.0,2021,2365000.0,2021,7,2393,12.0,0.0,3
1.0,1.6323066124740872e-05,1.0,1,20.0,151.0,2016,734000.0,2016,5,1248,27.39,0.0,8
4.0,1.5265544140320883e-05,1.0,2,8.0,68.0,2017,701000.0,2017,5,1199,17.5,0.0,7
1.0,1e-05,1.0,1,26.0,226.0,2014,535000.0,2014,5,1461,20.46,0.0,10
4.0,3.8229222417616025e-05,1.0,1,8.0,68.0,2017,789000.0,2017,5,1199,17.5,0.0,7
4.0,2.8368794326241135e-05,1.0,1,20.0,173.0,2015,548000.0,2015,5,1197,22.38,0.0,9
1.0,1.5159554309103312e-05,1.0,1,17.0,131.0,2012,350000.0,2012,7,1493,17.21,0.0,12
4.0,2.481143310837634e-05,1.0,2,20.0,154.0,2015,476999.99999999994,2015,5,998,25.24,0.0,9
1.0,1.25e-05,0.0,1,14.0,110.0,2013,1525000.0,2013,5,2179,12.35,0.0,11
4.0,1.76488237059e-05,1.0,1,20.0,173.0,2014,515000.00000000006,2014,5,1197,22.38,0.0,10
4.0,1.1084876902441998e-05,1.0,2,9.0,88.0,2016,562000.0,2016,5,1197,18.6,0.0,8
4.0,1.4285714285714285e-05,1.0,3,30.0,290.0,2010,345000.0,2010,5,1598,15.04,0.0,14
1.0,8.333333333333334e-06,1.0,4,9.0,84.0,2013,475000.0,2013,5,1582,22.32,0.0,11
4.0,0.0001,1.0,2,24.0,216.0,2021,670000.0,2021,5,999,18.75,0.0,3
4.0,4.821833261005834e-05,0.0,1,8.0,65.0,2021,950000.0,2021,5,1199,17.1,0.0,3
4.0,5e-05,1.0,2,9.0,88.0,2020,700000.0,2020,5,1197,18.6,0.0,4
4.0,0.0001,0.0,1,17.0,139.0,2021,1500000.0,2021,4,1997,15.2,0.0,3
1.0,1.6666666666666667e-05,1.0,3,2.0,28.0,2009,370000.0,2009,5,1991,18.3,0.0,15
1.0,1.4285714285714285e-05,1.0,1,9.0,88.0,2015,550000.0,2015,5,1396,22.54,0.0,9
4.0,2.1219258599104547e-05,1.0,2,9.0,88.0,2015,581000.0,2015,5,1197,18.6,0.0,9
4.0,2.1259407287724818e-05,1.0,1,20.0,173.0,2017,582000.0,2017,5,1197,20.4,0.0,7
4.0,8.333333333333334e-06,1.0,3,8.0,62.0,2007,185000.0,2007,5,1497,17.7,0.0,17
4.0,2.4528440727022985e-05,1.0,1,9.0,76.0,2018,531000.0,2018,5,1197,18.9,0.0,6
4.0,2.8771182783324222e-05,1.0,1,9.0,76.0,2017,558000.0,2017,5,1197,18.9,0.0,7
4.0,1e-05,1.0,3,9.0,80.0,2006,155000.0,2006,5,1086,17.0,0.0,18
4.0,1.1348290380054245e-05,0.0,2,9.0,76.0,2016,508000.0,2016,5,1197,18.9,0.0,8
1.0,8.333333333333334e-06,0.0,1,29.0,270.0,2015,2060000.0000000002,2015,7,2982,12.55,0.0,9
4.0,1.748985588358752e-05,1.0,1,9.0,76.0,2017,542000.0,2017,5,1197,18.9,0.0,7
4.0,1.6071227681082557e-05,1.0,2,20.0,173.0,2015,501000.0,2015,5,1197,22.38,0.0,9
4.0,1.8181818181818182e-05,1.0,1,20.0,159.0,2018,875000.0,2018,7,1462,19.34,0.0,6
1.0,1.923076923076923e-05,1.0,1,17.0,133.0,2020,1370000.0,2020,7,2179,21.0,0.0,4
4.0,1.5810026718945154e-05,1.0,1,20.0,158.0,2018,484999.99999999994,2019,5,1196,16.11,0.0,6
4.0,5e-05,1.0,3,9.0,87.0,2010,300000.0,2010,5,1197,20.36,0.0,14
1.0,1.6666666666666667e-05,1.0,3,2.0,28.0,2009,350000.0,2009,5,1991,18.3,0.0,15
1.0,5e-05,0.0,1,3.0,35.0,2021,3250000.0,2021,5,1997,18.6,0.0,3
4.0,2.5e-05,0.0,1,9.0,76.0,2018,630000.0,2018,5,1197,18.9,0.0,6
1.0,5e-05,0.0,1,28.0,253.0,2022,2475000.0,2022,7,1956,14.08,0.0,2
4.0,1.482711582942886e-05,1.0,1,9.0,88.0,2012,417000.0,2012,5,1197,18.5,0.0,12
4.0,1.5664896533358397e-05,0.0,2,20.0,151.0,2016,631000.0,2016,5,1197,21.4,0.0,8
1.0,1.639344262295082e-05,1.0,2,17.0,144.0,2012,465000.00000000006,2012,7,2498,14.0,0.0,12
4.0,1.645359264195337e-05,1.0,1,20.0,173.0,2016,544000.0,2016,5,1197,22.38,0.0,8
4.0,2.5479005299633102e-05,1.0,2,20.0,151.0,2016,704000.0,2016,5,1197,21.4,0.0,8
1.0,1.5151515151515151e-05,0.0,1,1.0,17.0,2014,1975000.0,2014,5,1995,18.12,0.0,10
4.0,1.0395226511985697e-05,1.0,1,8.0,60.0,2015,359000.0,2015,5,1198,19.4,0.0,9
4.0,2e-05,0.0,2,8.0,62.0,2013,520000.0,2013,5,1497,16.8,0.0,11
4.0,1.2314209366187643e-05,1.0,3,20.0,177.0,2015,335000.0,2015,5,998,20.51,0.0,9
4.0,2.0769294674752844e-05,1.0,1,20.0,173.0,2021,766000.0,2021,5,1197,22.38,0.0,3
4.0,8.333333333333334e-06,1.0,1,20.0,154.0,2015,350000.0,2015,5,998,23.1,0.0,9
1.0,1.1111111111111112e-05,1.0,3,28.0,263.0,2018,480000.0,2018,5,1248,20.65,0.0,6
1.0,1.6666666666666667e-05,1.0,2,17.0,139.0,2017,822000.0000000001,2017,7,2523,18.06,0.0,7
4.0,8.333333333333334e-06,1.0,4,5.0,42.0,2009,190000.0,2009,5,1368,16.0,0.0,15
4.0,1.4285714285714285e-05,0.0,3,8.0,67.0,2008,600000.0,2008,5,2354,11.7,0.0,16
1.0,3.3333333333333335e-05,1.0,1,17.0,141.0,2022,994999.9999999999,2022,5,1497,20.1,0.0,2
4.0,3.3333333333333335e-05,1.0,3,20.0,168.0,2001,120000.0,2001,3,796,14.0,0.0,23
1.0,8.333333333333334e-06,1.0,2,24.0,220.0,2013,575000.0,2013,5,1461,19.01,0.0,11
1.0,1.553060305331656e-05,0.0,2,21.0,198.0,2018,3795000.0000000005,2018,5,2143,17.9,0.0,6
4.0,1.6666666666666667e-05,1.0,2,20.0,149.0,2014,260000.0,2014,5,796,22.74,0.0,10
4.0,1.487099412595732e-05,1.0,1,20.0,173.0,2015,539000.0,2015,5,1197,22.38,0.0,9
4.0,3.276754702142998e-05,0.0,2,9.0,84.0,2018,1006000.0,2018,5,1591,17.0,0.0,6
4.0,5e-05,0.0,1,21.0,183.0,2022,3900000.0,2022,5,1332,13.0,0.0,2
1.0,9.764957473610203e-06,1.0,1,20.0,157.0,2018,796000.0,2018,5,1248,28.09,0.0,6
4.0,1.865462821325971e-05,1.0,1,9.0,88.0,2015,636000.0,2015,5,1197,18.6,0.0,9
1.0,1.1111111111111112e-05,1.0,1,27.0,242.0,2015,1400000.0,2015,5,1968,17.67,0.0,9
4.0,2.2597338033579644e-05,1.0,2,20.0,151.0,2016,615000.0,2017,5,1197,21.4,0.0,8
0.0,2.5e-05,1.0,1,20.0,158.0,2021,500000.0,2021,5,1196,20.88,0.0,3
4.0,2.8816782894357673e-05,1.0,1,28.0,259.0,2021,718000.0,2021,5,1199,19.01,0.0,3
4.0,2.338524858519246e-05,1.0,1,20.0,173.0,2012,436000.00000000006,2012,5,1197,22.38,0.0,12
4.0,2e-05,1.0,2,20.0,150.0,2015,280000.0,2015,5,998,23.95,0.0,9
4.0,3.3333333333333335e-05,0.0,1,26.0,233.0,2022,780000.0,2022,7,999,18.2,0.0,2
1.0,1.25e-05,0.0,2,17.0,142.0,2016,900000.0,2016,7,1997,16.0,0.0,8
0.0,5e-05,1.0,1,20.0,159.0,2022,1300000.0,2022,7,1462,26.11,0.0,2
0.0,2e-05,1.0,2,20.0,171.0,2014,300000.0,2014,5,1586,22.1,0.0,10
4.0,3.571428571428572e-05,0.0,1,11.0,96.0,2019,3675000.0,2019,5,1999,13.5,0.0,5
4.0,2.5e-05,1.0,1,20.0,174.0,2020,670000.0,2020,5,1197,21.21,0.0,4
4.0,0.0001,1.0,1,20.0,151.0,2020,900000.0,2020,5,1197,21.01,0.0,4
4.0,1.6666666666666667e-05,1.0,1,20.0,151.0,2016,600000.0,2016,5,1197,21.4,0.0,8
4.0,9.090909090909091e-06,1.0,4,2.0,32.0,2008,110000.00000000001,2008,5,995,18.0,0.0,16
4.0,1.7403713952557477e-05,1.0,1,9.0,88.0,2016,605000.0,2017,5,1197,18.6,0.0,8
4.0,1.4208380102584504e-05,1.0,1,9.0,76.0,2017,559000.0,2018,5,1197,18.9,0.0,7
1.0,1.1111111111111112e-05,1.0,3,30.0,285.0,2012,268000.0,2012,5,1199,22.07,0.0,12
4.0,1.2399563535363555e-05,1.0,1,20.0,157.0,2020,780000.0,2020,5,1462,20.65,0.0,4
4.0,1.2217023200127058e-05,1.0,2,9.0,72.0,2016,864000.0,2016,5,1591,13.0,0.0,8
4.0,2.5e-05,1.0,1,9.0,80.0,2009,240000.0,2009,5,1086,17.92,0.0,15
4.0,1.1012973282526817e-05,1.0,1,8.0,60.0,2012,341000.0,2012,5,1198,19.4,0.0,12
4.0,6.0598715307235486e-05,1.0,1,9.0,79.0,2021,513000.0,2021,5,1086,20.3,0.0,3
4.0,3.171582619727244e-05,1.0,1,20.0,166.0,2021,661000.0,2021,5,1197,20.89,0.0,3
1.0,8.333333333333334e-06,1.0,2,20.0,159.0,2017,800000.0,2017,7,1248,24.52,0.0,7
1.0,1.25e-05,1.0,2,20.0,173.0,2015,520000.0,2015,5,1248,25.2,0.0,9
4.0,1.406746757448724e-05,0.0,1,8.0,62.0,2014,600000.0,2014,5,1497,18.0,0.0,10
1.0,9.090909090909091e-06,1.0,2,20.0,169.0,2011,300000.0,2011,5,1248,21.1,0.0,13
1.0,2e-05,0.0,1,6.0,50.0,2020,3750000.0,2020,7,3198,10.91,0.0,4
4.0,5.555555555555556e-05,0.0,1,9.0,90.0,2021,1295000.0,2021,5,998,20.25,0.0,3
4.0,1.6666666666666667e-05,1.0,2,8.0,62.0,2014,630000.0,2014,5,1497,17.4,0.0,10
1.0,8.333333333333334e-06,1.0,3,2.0,33.0,2016,475000.0,2016,1,2499,13.58,0.0,8
4.0,1.4285714285714285e-05,1.0,2,9.0,87.0,2011,275000.0,2011,5,1197,20.36,0.0,13
4.0,4e-05,0.0,4,8.0,65.0,2016,575000.0,2016,5,1199,19.0,0.0,8
4.0,1.4448779078167896e-05,1.0,1,8.0,60.0,2012,338000.0,2012,5,1198,19.4,0.0,12
4.0,1.4051851331412914e-05,1.0,2,8.0,65.0,2018,604000.0,2018,5,1199,18.7,0.0,6
4.0,0.0001,0.0,1,1.0,24.0,2022,130000.0,2022,7,2998,10.54,0.0,2
1.0,1.155494956264516e-05,1.0,3,20.0,174.0,2010,327000.0,2010,5,1248,19.3,0.0,14
4.0,1.4875418371141688e-05,0.0,1,20.0,151.0,2016,621000.0,2016,5,1197,21.4,0.0,8
1.0,1e-05,1.0,3,28.0,249.0,2017,240000.0,2017,5,1396,25.0,0.0,7
4.0,6.154982458299993e-05,1.0,1,9.0,76.0,2018,621000.0,2018,5,1197,18.9,0.0,6
4.0,1.25e-05,1.0,2,18.0,132.0,2007,140000.0,2007,5,1390,15.7,0.0,17
4.0,2.5328639092221576e-05,0.0,2,20.0,151.0,2017,708000.0,2017,5,1197,21.4,0.0,7
4.0,1.6332663694121873e-05,1.0,2,20.0,154.0,2018,443000.0,2018,5,998,25.24,0.0,6
4.0,1.25e-05,1.0,4,8.0,62.0,2006,180000.0,2006,5,1497,17.7,0.0,18
1.0,8.88722993930022e-06,1.0,1,26.0,226.0,2016,700000.0,2016,5,1461,19.01,0.0,8
1.0,5e-05,1.0,1,16.0,119.0,2020,1800000.0,2020,5,1956,17.41,0.0,4
4.0,5e-05,0.0,1,8.0,62.0,2021,1450000.0,2021,5,1498,18.3,0.0,3
4.0,1.6666666666666667e-05,1.0,2,30.0,281.0,2016,520000.0,2016,5,1198,17.0,0.0,8
4.0,2.5e-05,1.0,2,28.0,259.0,2018,470000.0,2018,5,1199,23.84,0.0,6
1.0,2e-05,1.0,1,26.0,226.0,2016,600000.0,2016,5,1461,19.64,0.0,8
1.0,1e-05,0.0,2,0.0,7.0,2016,1850000.0,2016,5,1968,15.17,0.0,8
2.0,5e-05,0.0,2,17.0,145.0,2017,459999.99999999994,2017,4,720,140.0,0.0,7
4.0,1.5783077384428416e-05,1.0,2,20.0,151.0,2017,649000.0,2017,5,1197,21.4,0.0,7
1.0,7.985498335023597e-06,1.0,2,9.0,88.0,2017,657000.0,2017,5,1396,22.54,0.0,7
1.0,1e-05,1.0,2,30.0,285.0,2012,420000.0,2012,5,1199,22.07,0.0,12
1.0,1.391130154137221e-05,1.0,2,20.0,173.0,2015,629000.0,2015,5,1248,25.2,0.0,9
4.0,1.2648781289922716e-05,1.0,2,8.0,60.0,2012,322000.0,2012,5,1198,19.4,0.0,12
4.0,1.25e-05,1.0,2,20.0,151.0,2016,620000.0,2016,5,1197,21.4,0.0,8
4.0,1.4466755396099762e-05,1.0,1,20.0,173.0,2013,434999.99999999994,2014,5,1197,22.38,0.0,11
1.0,8.333333333333334e-06,1.0,4,29.0,274.0,2012,960000.0,2012,8,2494,12.99,0.0,12
4.0,1.3635124079629125e-05,1.0,1,20.0,169.0,2010,317000.0,2010,5,1197,18.5,0.0,14
4.0,2.2589681033703803e-05,1.0,2,9.0,76.0,2017,574000.0,2018,5,1197,18.9,0.0,7
4.0,0.0001,1.0,1,3.0,34.0,2022,780000.0,2022,5,1198,19.3,0.0,2
4.0,1.6666666666666667e-05,1.0,1,8.0,65.0,2018,800000.0,2018,5,1199,18.7,0.0,6
4.0,3.3333333333333335e-05,1.0,1,8.0,62.0,2020,925000.0,2020,5,1498,18.6,0.0,4
4.0,2e-05,1.0,1,20.0,157.0,2017,775000.0,2017,5,1373,20.73,0.0,7
4.0,1.25e-05,1.0,2,28.0,252.0,2011,7000000.0,2011,4,624,26.0,0.0,13
1.0,1.4285714285714285e-05,1.0,2,26.0,226.0,2014,500000.0,2014,5,1461,19.01,0.0,10
1.0,8.333333333333334e-06,1.0,2,20.0,174.0,2009,350000.0,2009,5,1248,19.3,0.0,15
1.0,8.333333333333334e-06,1.0,2,29.0,274.0,2012,1125000.0,2012,7,2494,12.99,0.0,12
4.0,5e-05,0.0,2,8.0,58.0,2020,830000.0000000001,2020,5,1199,18.3,0.0,4
1.0,2.6770894683300315e-05,0.0,1,13.0,105.0,2020,1475000.0,2020,5,1493,17.8,0.0,4
1.0,1.2433790067888493e-05,1.0,2,17.0,142.0,2014,834000.0,2014,7,2179,15.1,0.0,10
4.0,1.1135733455084019e-05,1.0,1,20.0,157.0,2016,674000.0,2016,5,1373,20.73,0.0,8
4.0,1.4451075882599459e-05,1.0,2,9.0,76.0,2019,547000.0,2019,5,1197,18.9,0.0,5
4.0,1.2779716034709709e-05,1.0,3,20.0,173.0,2012,413000.0,2012,5,1197,22.38,0.0,12
1.0,3.714986254550858e-05,1.0,1,29.0,275.0,2018,2325000.0,2018,8,2393,13.68,0.0,6
4.0,3.343922420999833e-05,1.0,1,20.0,173.0,2021,709000.0,2021,5,1197,22.38,0.0,3
1.0,2.6540686872976272e-05,0.0,2,29.0,275.0,2018,2295000.0,2018,7,2755,11.36,0.0,6
4.0,1.654478673769895e-05,1.0,2,8.0,65.0,2017,528000.0,2017,5,1199,18.7,0.0,7
1.0,1.5045965424371454e-05,1.0,1,26.0,226.0,2014,691000.0,2014,5,1461,20.45,0.0,10
4.0,2.4483400254627364e-05,0.0,1,27.0,239.0,2020,1145000.0,2020,5,999,16.24,0.0,4
4.0,1.5949980860022967e-05,1.0,1,30.0,285.0,2021,855000.0000000001,2021,5,999,9.0,0.0,3
4.0,3.3333333333333335e-05,0.0,1,20.0,173.0,2021,800000.0,2021,5,1197,21.21,0.0,3
4.0,2.2727272727272726e-05,1.0,1,6.0,48.0,2017,550000.0,2017,5,1196,18.16,0.0,7
4.0,1.4285714285714285e-05,1.0,2,9.0,88.0,2012,400000.0,2012,5,1197,18.5,0.0,12
1.0,8.333333333333334e-06,1.0,1,28.0,249.0,2012,130000.0,2012,5,1396,25.0,0.0,12
1.0,8.333333333333334e-06,1.0,4,9.0,84.0,2012,375000.0,2012,5,1582,22.32,0.0,12
4.0,2.5e-05,1.0,1,20.0,174.0,2020,650000.0,2020,5,1197,21.21,0.0,4
4.0,0.0001,0.0,1,12.0,99.0,2021,2550000.0,2021,5,1368,14.1,0.0,3
1.0,1.25e-05,1.0,1,13.0,106.0,2021,1300000.0,2021,5,1493,14.0,0.0,3
4.0,1.2592079581942958e-05,1.0,1,20.0,151.0,2016,609000.0,2016,5,1197,21.4,0.0,8
1.0,1.131080974086935e-05,0.0,1,20.0,174.0,2017,678000.0,2017,5,1248,26.59,0.0,7
1.0,8.333333333333334e-06,1.0,4,30.0,290.0,2011,375000.0,2011,5,1598,20.54,0.0,13
1.0,9.388260918547448e-06,1.0,1,20.0,173.0,2012,449000.0,2012,5,1248,22.9,0.0,12
1.0,1.1298286050006215e-05,1.0,2,20.0,173.0,2015,552000.0,2015,5,1248,25.2,0.0,9
1.0,8.333333333333334e-06,1.0,1,17.0,142.0,2015,925000.0,2015,7,1997,15.1,0.0,9
4.0,2.250376938137138e-05,1.0,1,20.0,173.0,2013,426000.0,2013,5,1197,22.38,0.0,11
1.0,1.1943007965986314e-05,1.0,2,9.0,88.0,2015,607000.0,2015,5,1396,22.54,0.0,9
1.0,1.2987012987012988e-05,1.0,1,17.0,126.0,2018,844999.9999999999,2018,7,1493,16.5,0.0,6
4.0,4.347826086956522e-05,0.0,2,16.0,119.0,2020,1650000.0,2020,5,1451,14.0,0.0,4
1.0,9.090909090909091e-06,1.0,3,6.0,53.0,2012,240000.0,2012,5,1399,20.0,0.0,12
4.0,3.3333333333333335e-05,0.0,1,20.0,177.0,2022,680000.0,2022,5,1197,20.52,0.0,2
1.0,8.333333333333334e-06,1.0,2,29.0,274.0,2006,500000.0,2006,7,2494,12.8,0.0,18
4.0,1.6666666666666667e-05,1.0,2,28.0,251.0,2011,250000.0,2011,5,1368,13.7,0.0,13
4.0,1.25e-05,1.0,1,20.0,151.0,2018,720000.0,2018,5,1197,21.4,0.0,6
4.0,9.090909090909091e-06,1.0,4,28.0,252.0,2011,6000000.0,2011,4,624,26.0,0.0,13
4.0,1.4285714285714285e-05,0.0,5,27.0,241.0,2010,357000.0,2010,5,1798,12.6,0.0,14
4.0,2.191972994892703e-05,1.0,1,20.0,157.0,2018,798000.0,2019,5,1462,21.56,0.0,6
1.0,2.617869577737637e-05,1.0,2,26.0,225.0,2018,858000.0,2019,5,1461,20.37,0.0,6
4.0,1.0909884355225835e-05,1.0,1,9.0,88.0,2016,608000.0,2016,5,1197,18.6,0.0,8
4.0,1.9250389820393864e-05,1.0,2,8.0,62.0,2015,698000.0,2015,5,1497,17.4,0.0,9
1.0,1.25e-05,1.0,2,28.0,247.0,2018,1250000.0,2018,7,2179,17.6,0.0,6
1.0,1.3014732677390807e-05,1.0,2,20.0,172.0,2016,751000.0,2016,5,1248,23.65,0.0,8
4.0,3.7037037037037037e-05,0.0,2,8.0,60.0,2015,535000.0,2015,5,1198,16.5,0.0,9
4.0,3.0100535789537052e-05,0.0,1,9.0,84.0,2017,1035000.0,2017,5,1591,17.0,0.0,7
4.0,2.1126909344432003e-05,1.0,1,9.0,87.0,2013,328000.0,2013,5,1086,19.81,0.0,11
4.0,5e-05,0.0,1,9.0,77.0,2021,725000.0,2021,5,1197,20.7,0.0,3
4.0,2.173913043478261e-05,1.0,1,9.0,84.0,2017,740000.0,2017,5,1591,17.01,0.0,7
1.0,1.4705882352941177e-05,1.0,1,29.0,274.0,2012,875000.0,2012,7,2494,12.99,0.0,12
4.0,2.5e-05,1.0,2,24.0,218.0,2015,480000.0,2015,5,1198,19.69,0.0,9
4.0,1.25e-05,1.0,1,6.0,51.0,2010,190000.0,2010,5,1596,15.3,0.0,14
4.0,1.1111111111111112e-05,1.0,4,9.0,87.0,2010,210000.0,2010,5,1086,19.81,0.0,14
